지점,지점명,일시,최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%)
264,함양군,2024-11,24.2,-4.6,1003.6,78,63.5,1.5,4.9,151.3,48.95
264,함양군,2024-12,16.8,-9.4,1004.2,64,2.4,2.3,4.9,168.5,55.43
264,함양군,2025-01,13.7,-11.3,1004.9,68,12.5,1.9,4.3,171.1,54.82
264,함양군,2025-02,16.3,-10.9,1004.9,58,22.9,2.8,3.7,205.1,67.11
264,함양군,2025-03,26.8,-4.6,1000,61,33.3,2.1,4.7,205.6,55.33
266,광양시,2023-04,27.2,3.2,1005,62,111,2.2,4.9,190.5,48.57
266,광양시,2023-05,29.8,7.5,1003.5,74,258.7,1.7,6.1,190.5,43.91
266,광양시,2023-06,31.9,15.5,997.8,76,284.1,1.6,6.3,203.8,46.95
266,광양시,2023-07,34.7,20.5,999,90,743.3,1.2,7.5,94,21.27
266,광양시,2023-08,36.1,21.7,995.7,81,371.2,1.6,5.5,203.3,48.73
266,광양시,2023-09,32.2,16.1,1002.6,79,181.5,1.4,6.1,156.9,42.1
266,광양시,2023-10,27.2,7.1,1008.4,63,3.3,1.4,4,211.2,60.17
266,광양시,2023-11,27.3,-2.5,1010.9,65,71.6,2,3.7,176.8,56.83
266,광양시,2023-12,20.4,-8.5,1013.5,67,59.5,1.9,4.4,163.5,53.48
266,광양시,2024-01,14.8,-7.3,1013.4,61,29.4,2.3,3.8,187.2,59.73
266,광양시,2024-02,18.6,-2.2,1012.9,72,200.2,2.3,6.1,116.5,36.74
266,광양시,2024-03,22.6,-5.7,1007.7,58,86.2,2.4,4.5,202.2,54.4
266,광양시,2024-04,27.9,8.1,1003.6,71,182.4,1.6,5.8,168.9,43.01
266,광양시,2024-05,31.3,8.5,1003.4,66,271.7,1.7,4.2,266.6,61.39
266,광양시,2024-06,34.5,14.5,998.5,72,263.2,1.5,6.3,203.7,46.9
266,광양시,2024-07,34.4,21.4,998.4,87,403.4,1.7,6.3,137.3,31.09
266,광양시,2024-08,36.7,22.5,997.5,77,76.2,1.5,4.4,257.3,61.81
266,광양시,2024-09,36.3,18.2,1002.9,76,276.5,1.6,5.1,191.2,51.41
266,광양시,2024-10,28.7,7.2,1009.1,72,146.9,1.7,5.9,141.8,41.83
266,광양시,2024-11,24.1,.9,1011.1,67,91.7,1.7,4.6,130.3,41.95
266,광양시,2024-12,18.6,-4.2,1012.2,57,0,2.1,3.4,183.7,60.13
266,광양시,2025-01,13.5,-9.6,1013,57,2.8,2,2.9,200.3,63.83
266,광양시,2025-02,19.1,-8.1,1013,54,30.9,2.6,3.2,198,64.6
266,광양시,2025-03,25.8,-1.3,1008,57,33.6,2.3,4.9,192.6,51.83
268,진도군,2023-04,24.3,.8,1013.1,74,140,2.4,4.9,190.3,48.62
268,진도군,2023-05,26.1,5.3,1010.8,81,185.1,2.3,6.1,177.3,40.96
268,진도군,2023-06,29.9,13.2,1005.4,83,133.5,2.2,6.3,187.2,43.23
268,진도군,2023-07,32.3,19.9,1005.6,89,507.7,2.4,7.6,99.3,22.53
268,진도군,2023-08,34.7,19.9,1002.8,83,165.3,1.8,5,246.4,59.16
268,진도군,2023-09,31.5,15.3,1012.3,83,126.3,1.6,5.8,184.9,49.69
268,진도군,2023-10,24.7,7.1,1019.3,76,5.7,2,4.2,208.1,59.19
268,진도군,2023-11,25.1,-2.7,1022.2,73,80.4,3,5.6,121.1,38.81
268,진도군,2023-12,20.3,-7.7,1024.7,79,72.2,2.5,6.9,85.9,27.93
268,진도군,2024-01,14.6,-4.8,1025.2,76,58.3,2.7,5.7,126.4,40.22
268,진도군,2024-02,17.9,-3.2,1023.6,80,147,2.6,6.7,91.1,28.7
268,진도군,2024-03,21.1,-2.6,1019,73,79.4,2.7,5.2,163.7,43.99
268,진도군,2024-04,25.5,2.7,1013.7,80,106.5,1.8,5.7,166.9,42.53
268,진도군,2024-05,27.5,7,1012.8,76,140.9,2.3,3.9,266.2,61.41
268,진도군,2024-06,30.9,12.4,1006.9,82,240.2,1.9,6.5,183.8,42.44
268,진도군,2024-07,32.1,19.3,1005.5,89,273.9,2.8,6.4,112,25.44
268,진도군,2024-08,34.6,20.5,1005.8,83,50.1,1.7,3.7,270.2,64.97
268,진도군,2024-09,34.7,16.7,1010.8,83,342.1,1.6,4.6,207.3,55.83
268,진도군,2024-10,26.2,8.5,1017.6,81,159.4,2,6.3,125.8,35.88
268,진도군,2024-11,22.8,1.1,1020.3,73,105.4,2.7,5.4,145.9,46.84
268,진도군,2024-12,17.6,-4.2,1022.5,69,16.1,2.8,5.6,124.8,40.59
268,진도군,2025-01,12,-6.7,1022.9,74,24.7,2.2,4.9,154.4,49.03
268,진도군,2025-02,14.3,-6.1,1023.6,71,45,3.2,5.8,140.6,45.84
268,진도군,2025-03,23.9,-2.1,1017.4,71,39.3,2.7,5,186.1,50.08
271,봉화,2023-04,24.2,-1.4,976.8,64,59.9,1.5,4.7,188.9,47.9
271,봉화,2023-05,29.4,.9,976,70,145,1.3,5.7,218.9,49.94
271,봉화,2023-06,31.9,9.5,970.4,77,301.6,1.2,5.9,211.3,48.03
271,봉화,2023-07,32.2,17.8,971.8,87,551.9,.9,7,141.5,31.64
271,봉화,2023-08,33.1,17.9,969.9,84,361.6,1,6.9,174.6,41.52
271,봉화,2023-09,28.6,11.9,976.6,84,187.3,.9,6.4,149.5,40.05
271,봉화,2023-10,22,-.1,980.8,82,24.3,1,4,164.6,47.15
271,봉화,2023-11,23.5,-7.3,981.7,69,34.5,1.4,3.4,183.9,59.92
271,봉화,2023-12,16,-13.6,984.2,70,100.6,1.3,3.6,168.4,56.11
271,봉화,2024-01,12.9,-12.4,984.1,68,12,1.3,3.2,178.5,57.84
271,봉화,2024-02,15.5,-6.7,985,78,53.7,1.2,6.2,98.2,31.21
271,봉화,2024-03,18.7,-9,978.7,64,46.5,1.5,4.2,195.6,52.65
271,봉화,2024-04,27.4,-.4,976.2,68,45.3,1.3,5.3,190.4,48.19
271,봉화,2024-05,29,2.5,975.4,69,109,1.4,4.2,262.2,59.74
271,봉화,2024-06,33.2,6.3,970.9,73,124.3,1.1,4.8,237.1,53.9
271,봉화,2024-07,32.4,19.4,970.8,85,437.7,1.1,6.9,133.6,29.9
271,봉화,2024-08,33.4,17.5,971.6,83,87.9,1,4.3,203,49.96
271,봉화,2024-09,33.5,9.6,977.2,82,186,1.1,6.2,139.7,37.52
271,봉화,2024-10,23.1,4.4,982.5,84,105.7,1,6,130.1,37.34
271,봉화,2024-11,20.3,-2.6,982.9,79,30.6,1,4.5,149.1,48.65
271,봉화,2024-12,14.7,-9.5,982.1,60,3,1.6,3,213.1,71.01
271,봉화,2025-01,10.3,-15,983,64,12.3,1.4,4,193,62.46
271,봉화,2025-02,14.9,-20.8,982.6,55,7.3,1.7,2.4,228.4,75.18
271,봉화,2025-03,24.4,-11.6,979.3,66,69.5,1.5,5,180.8,48.68
272,영주,2023-04,25.3,-.1,989.9,62,93.5,2.6,5,190.2,48.26
272,영주,2023-05,31.8,2,988.7,68,160.2,1.7,5.7,219.3,50.02
272,영주,2023-06,32.2,12.6,982.9,77,483.2,1.8,6.1,216.7,49.28
272,영주,2023-07,33.6,17.9,984.1,90,616.7,1.2,7.1,137.2,30.71
272,영주,2023-08,34.8,18.1,982.1,87,318.2,1.3,6.8,165.9,39.48
272,영주,2023-09,30.9,11.6,989.1,86,270.9,1.3,6.2,157.8,42.27
272,영주,2023-10,22.6,1.2,993.8,78,30.2,1.8,4.5,216.1,61.85
272,영주,2023-11,24.1,-6.3,995.2,66,67.9,3.1,3.7,188.6,61.41
272,영주,2023-12,16.4,-14.2,998,71,104.5,2.9,4.2,157.4,52.38
272,영주,2024-01,11.9,-12.7,998.1,67,18.6,3.3,3.6,175.3,56.8
272,영주,2024-02,15.3,-5.7,998.6,79,91.8,1.7,6.2,106.6,33.88
272,영주,2024-03,20.2,-9.7,992.2,59,53.9,3,4.2,207.1,55.73
272,영주,2024-04,28.1,2,989.1,65,55.8,1.8,5.3,200.1,50.65
272,영주,2024-05,29.2,4.1,988.3,67,129,2.3,3.9,279.8,63.76
272,영주,2024-06,33.7,9.4,983.5,69,130.3,1.8,4.9,270,61.38
272,영주,2024-07,33,19.4,983.2,86,403,1.6,,124.2,28.76
272,영주,2024-08,35.2,18.3,984,83,66.8,1.3,4.5,243.9,58.14
272,영주,2024-09,33.9,10.5,989.7,85,277,1.1,6.3,160.1,43
272,영주,2024-10,23.1,3.5,995.4,86,138,1.3,5.9,143.3,41.14
272,영주,2024-11,22.4,-2.9,996.3,76,32.4,2.3,4.6,158,51.5
272,영주,2024-12,15.3,-9.2,996,56,2.6,4.2,3.5,203.1,67.59
272,영주,2025-01,9.3,-14.6,996.8,61,10.7,3.4,4.3,183.6,59.4
272,영주,2025-02,14.5,-15,996.5,52,7.4,4.4,2.5,232.1,76.37
272,영주,2025-03,25.6,-4.2,992.5,60,52.3,2.7,5.1,196.8,52.99
273,문경,2023-04,26.2,.5,993.9,61,63.4,1.9,4.9,198,50.27
273,문경,2023-05,31.9,3.1,992.6,67,173.7,1.5,5.6,215.4,49.2
273,문경,2023-06,32.7,13,986.7,75,231,1.4,5.8,219.9,50.07
273,문경,2023-07,34.1,16.9,987.9,90,728.1,1,6.9,137.7,30.85
273,문경,2023-08,35.2,19.1,985.7,85,264.1,1.1,6.5,174.9,41.66
273,문경,2023-09,30.9,12.7,992.9,87,259.5,.9,6.3,162.3,43.51
273,문경,2023-10,23.3,2.6,997.8,75,8.3,1.4,4.2,219.6,62.83
273,문경,2023-11,27.1,-6.3,999.6,63,36.4,2.1,3.3,181.2,58.89
273,문경,2023-12,16.4,-12.7,1002.4,69,108.6,1.8,4.1,135.6,44.95
273,문경,2024-01,13.5,-12.6,1002.6,65,25.2,2.1,3.5,165.2,53.43
273,문경,2024-02,16.2,-5.1,1002.7,77,109.3,1.6,6.4,97.8,31.07
273,문경,2024-03,21.2,-9.7,996.5,59,57.4,2.1,4.2,197.7,53.2
273,문경,2024-04,28.1,4.4,992.9,64,75.6,1.6,5.3,202.2,51.25
273,문경,2024-05,29.6,5,992.3,66,151.9,1.6,4,263.8,60.19
273,문경,2024-06,35,11.1,987.3,68,116.1,1.4,4.7,259.5,59.08
273,문경,2024-07,33.6,20.2,987,87,435.5,1.1,6.8,119.6,26.83
273,문경,2024-08,35.3,18.8,987.6,82,95.9,1,4.3,242.6,57.86
273,문경,2024-09,34,11.5,993.3,85,190.8,.9,6,163.8,44.01
273,문경,2024-10,24.1,4.9,999.3,85,100.8,1.2,5.8,136.1,39.03
273,문경,2024-11,22.9,-3.7,1000.5,74,37,1.7,4.3,166.6,54.23
273,문경,2024-12,15.5,-6.7,1000.7,56,4.5,2.5,3.8,177.7,58.94
273,문경,2025-01,10.8,-14.2,1001.5,60,15.9,2,3.8,166.7,53.81
273,문경,2025-02,16.2,-12.2,1001.3,52,7.8,2.9,2.3,227.7,74.83
273,문경,2025-03,26.6,-2.7,996.8,58,40.8,2.1,4.9,197.4,53.16
276,청송군,2023-04,28.1,-3.1,990.1,57,41.4,2.1,4.6,213.3,54.19
276,청송군,2023-05,33.2,.7,989,66,158.7,1.5,5.7,215.3,49.22
276,청송군,2023-06,33.2,9.2,983.2,75,168.2,1.6,6,226.1,51.59
276,청송군,2023-07,35.9,16.6,984.4,80,367,1.3,6.6,152.2,34.13
276,청송군,2023-08,36.2,18.7,982.3,84,314.5,1.4,6.2,191.6,45.66
276,청송군,2023-09,31.4,13.1,989.2,89,228.1,1.1,6.4,139.4,37.38
276,청송군,2023-10,23.6,-1,993.9,82,7.4,1.2,4.6,195.2,55.82
276,청송군,2023-11,26.3,-9.1,995.3,65,27.3,2.1,2.8,200,64.89
276,청송군,2023-12,18.5,-15.5,998.1,69,103.9,1.9,3.6,171.7,56.85
276,청송군,2024-01,13.6,-14.9,998.1,68,20.1,1.9,2.8,174.1,56.22
276,청송군,2024-02,19,-8.6,998.7,73,70.2,1.4,6.4,93.6,29.7
276,청송군,2024-03,21.7,-10.3,992.3,56,62.7,2.1,4.4,200,53.81
276,청송군,2024-04,29.5,-1.6,989.4,62,50.7,1.5,5.5,197.4,50.04
276,청송군,2024-05,30.6,2.5,988.5,65,125.6,1.7,4.1,278.7,63.62
276,청송군,2024-06,36.6,7,983.7,64,67.3,1.5,5.2,234.8,53.56
276,청송군,2024-07,35.1,17.5,983.4,78,223.8,1.5,6.5,149,34.56
276,청송군,2024-08,36.4,18.9,983.9,85,19.1,1.5,4.3,223.4,53.33
276,청송군,2024-09,36.4,10.2,989.7,88,223.7,1.4,6.1,151.7,40.77
276,청송군,2024-10,25.5,4.7,995.4,89,51.5,1.3,6.1,111.3,31.91
276,청송군,2024-11,23.5,-4.9,996.3,82,32.4,1.5,4.5,135.3,44
276,청송군,2024-12,16.7,-12.5,996,52,1.6,2.5,3,203.2,67.33
276,청송군,2025-01,11.5,-18.1,996.9,61,6.8,2.2,3.3,185.5,59.76
276,청송군,2025-02,17.5,-17.1,996.3,46,4.1,2.9,2.2,235.2,77.32
276,청송군,2025-03,28.4,-6,993.2,57,49.1,2.2,5.2,180.7,48.64
277,영덕,2023-04,28.4,4,1009.7,66,37.3,2.6,4.5,198.8,54.02
277,영덕,2023-05,33.2,5.1,1008.6,70,115.5,2.4,5.5,240.2,54.92
277,영덕,2023-06,33.5,10.6,1002.3,76,113.4,2.1,6.1,251,57.21
277,영덕,2023-07,33.5,17.2,1003.2,85,260.3,1.6,6.5,162.7,36.47
277,영덕,2023-08,35.3,19.5,1001.5,85,216.6,2.3,5.9,216.7,51.63
277,영덕,2023-09,29.4,14.5,1008.6,84,232.6,2.2,6.1,157.1,42.11
277,영덕,2023-10,24.2,3.2,1013.2,69,9.9,2.2,3.8,234.8,67.16
277,영덕,2023-11,27,-3.3,1014.7,53,9.1,2.8,3.1,201,65.26
277,영덕,2023-12,19.8,-9.9,1018.2,57,135.2,3.1,3.9,183.3,60.74
277,영덕,2024-01,14,-11.3,1018.4,55,20.6,3.2,3.5,191.8,61.99
277,영덕,2024-02,20.3,-2.1,1019.5,74,117.7,3.2,6.3,105.1,33.38
277,영덕,2024-03,21.4,-6.4,1012.7,61,55.4,3.2,4.3,205.9,55.39
277,영덕,2024-04,27.9,1.5,1009.4,69,66.6,3.2,5.3,195.3,49.52
277,영덕,2024-05,32.1,4.5,1007.9,67,87.4,3,4.1,289.4,66.07
277,영덕,2024-06,34.3,9.8,1002.9,72,71.9,2.1,5.1,262.2,59.75
277,영덕,2024-07,35,18.4,1002.1,80,121.6,2.2,6.5,178.8,41.46
277,영덕,2024-08,36.2,20.2,1003.1,80,28.9,2.3,4,262.4,62.61
277,영덕,2024-09,34.6,12.8,1009.2,86,128.8,2.4,6,149.6,40.2
277,영덕,2024-10,26.6,7.8,1015.2,81,119.2,2.4,5.9,137.2,39.33
277,영덕,2024-11,21.8,.7,1016.3,72,30.3,2.4,4.5,146.4,47.64
277,영덕,2024-12,18.2,-4.9,1016,46,0,3.2,2.6,216.2,71.68
277,영덕,2025-01,11.8,-11,1017.2,50,11.8,3.1,2.7,209.7,67.69
277,영덕,2025-02,18.2,-11.3,1016.6,41,1.2,3.6,1.7,239.4,78.67
277,영덕,2025-03,26.5,-2.3,1013.1,60,56.7,3.4,5.2,192.4,51.82
278,의성,2023-04,28.4,-2.1,1004.6,64,40.4,1.4,4.6,194,49.29
278,의성,2023-05,33.1,1.9,1003,70,152.8,1,5.6,214.7,49.14
278,의성,2023-06,34,11.5,996.9,76,206.6,1,5.9,203.3,46.45
278,의성,2023-07,35.7,18,997.9,87,457.6,.8,6.7,144.2,32.35
278,의성,2023-08,37.1,18.8,995.6,83,321.6,.9,6.1,179.6,42.82
278,의성,2023-09,32.2,13.2,1002.9,86,222.4,.8,6.1,135.5,37.56
278,의성,2023-10,24,0,1008.4,81,6.8,.7,4.1,204.3,58.42
278,의성,2023-11,27.1,-8.6,1010.7,71,26.4,1.1,3.1,192.5,62.48
278,의성,2023-12,19.2,-14.9,1014,74,81.5,.9,3.7,165.2,54.7
278,의성,2024-01,13.8,-14,1013.9,72,17.6,1,3.2,169.3,54.61
278,의성,2024-02,19.7,-7.9,1013.9,78,52.6,.9,6.2,94.5,29.97
278,의성,2024-03,22.8,-10.2,1007.5,65,55.3,1.3,4.5,166.8,44.85
278,의성,2024-04,29.9,.2,1003.5,70,48,1,5.4,166.1,42.13
278,의성,2024-05,31.3,3.2,1002.7,69,94.7,1.2,4,258.2,59
278,의성,2024-06,37.1,9.8,997.4,70,66.6,1,5.2,249.9,57.07
278,의성,2024-07,34.8,19.7,997,84,290.5,1.1,6.6,155.7,34.97
278,의성,2024-08,36.8,19.6,997.3,78,69.6,1,4.4,212.1,50.66
278,의성,2024-09,36.4,11.4,1003.2,80,199.4,.9,6,148.3,39.85
278,의성,2024-10,26.3,4.6,1009.7,86,48.5,.8,6.4,110.4,31.62
278,의성,2024-11,23.4,-4.2,1011.3,81,25.6,.8,4.4,134.7,43.75
278,의성,2024-12,17.4,-11.5,1012,65,1.6,1.1,3.3,200.1,66.3
278,의성,2025-01,11.4,-17.1,1012.9,66,7.4,1,3.5,178,57.29
278,의성,2025-02,17.7,-16.7,1012.6,57,4.8,1.5,2.3,222.1,72.92
278,의성,2025-03,28,-5.9,1007.6,60,31.1,1.4,4.9,185.4,49.95
279,구미,2023-04,29,2.3,1009.5,56,44.9,.9,4.5,209,53.14
279,구미,2023-05,33.8,4.9,1007.9,62,161.1,.7,5.8,214,49.02
279,구미,2023-06,33.4,14.6,1001.8,67,164.3,.8,6.1,229.3,52.45
279,구미,2023-07,34.9,18.4,1002.7,81,481.3,.7,6.8,141.2,31.74
279,구미,2023-08,36.2,20.6,1000.4,78,498.3,.8,6.3,188.1,44.88
279,구미,2023-09,32.2,14.7,1007.8,79,219,.6,6.1,152.2,40.82
279,구미,2023-10,24.8,4.2,1013.3,68,3.4,.6,4,210.8,60.23
279,구미,2023-11,25.8,-3.5,1015.7,60,40.5,.8,3.7,171.3,55.53
279,구미,2023-12,18.5,-10,1018.7,65,100.8,.8,3.9,146.1,48.3
279,구미,2024-01,14.5,-9.3,1018.9,60,26.8,1,3.3,169.1,54.43
279,구미,2024-02,18.3,-4,1018.8,70,77.6,.7,6.2,92.1,29.2
279,구미,2024-03,23.2,-6.7,1012.5,54,71.5,1.1,4.3,184.8,49.72
279,구미,2024-04,29.2,5,1008.4,61,63.3,.8,5.5,191.4,48.58
279,구미,2024-05,31,6.7,1007.7,60,72.1,1,4.2,263.4,60.25
279,구미,2024-06,36.7,13,1002.4,60,63.5,.9,5.1,229.5,56.24
279,구미,2024-07,34.9,20.8,1001.9,77,299.4,.8,6.4,145.5,33.82
279,구미,2024-08,36.5,21.6,1002.2,70,63.1,.8,4.4,251.3,60.06
279,구미,2024-09,35.9,13.2,1008.1,75,168.3,.6,5.9,166.8,44.84
279,구미,2024-10,28.2,6.2,1014.8,78,56.4,.6,6,138.2,39.59
279,구미,2024-11,22.5,-2.2,1016.4,68,31.2,.7,4.4,153.1,49.68
279,구미,2024-12,17.8,-4.9,1017.1,52,2.5,1.1,3.6,182.3,60.3
279,구미,2025-01,12.4,-11,1017.6,58,8.9,1.2,3.4,170.2,54.67
279,구미,2025-02,18,-10.1,1017.1,51,8.8,1.9,2.7,199.3,65.34
279,구미,2025-03,28.5,-2.9,1011.9,54,31.4,1.6,4.9,186.1,50.09
281,영천,2023-04,28.5,1.6,1004.6,62,31.7,2,4.2,225.3,57.33
281,영천,2023-05,32.9,3.2,1003.3,69,166.9,1.5,5.7,212.3,48.68
281,영천,2023-06,33,11.4,997.2,74,247.6,1.6,6.1,217,49.65
281,영천,2023-07,35.5,17.8,998.4,84,234.1,1.3,6.7,152.1,34.2
281,영천,2023-08,35.9,19.3,996,82,267.1,1.4,6.2,186.8,44.58
281,영천,2023-09,31.1,13.3,1002.3,84,140.3,1.2,6.1,147.6,39.57
281,영천,2023-10,24.2,2.5,1007.3,73,5.5,1.2,3.8,217.7,62.16
281,영천,2023-11,26.2,-4.8,1009.3,62,24.7,2.1,3.1,181.8,58.83
281,영천,2023-12,19.1,-10.3,1012.3,66,105.3,1.9,3.7,163.6,54.03
281,영천,2024-01,13.6,-10.2,1012.3,63,19.6,2.1,3.2,168.8,54.28
281,영천,2024-02,19,-5.2,1012.6,76,63.7,1.6,6.2,92.5,29.31
281,영천,2024-03,23.4,-6.6,1006.4,61,71.4,2,4.4,198,53.24
281,영천,2024-04,29.2,2.1,1002.8,68,57,1.5,5.5,185.2,47.03
281,영천,2024-05,31.3,4.2,1002,65,82.6,1.8,4,269.1,61.62
281,영천,2024-06,36.3,10.6,996.9,70,99,1.4,5.6,229.7,52.53
281,영천,2024-07,35.3,19.8,996.6,80,366.3,1.6,6.3,149.8,34.84
281,영천,2024-08,36.8,20.7,996.8,76,58.4,1.5,4.2,251.8,60.21
281,영천,2024-09,34.8,12,1002.7,81,205.4,1.3,5.7,159.5,42.86
281,영천,2024-10,28.7,5.9,1008.8,82,79.8,1.2,6.1,122.9,35.17
281,영천,2024-11,22.4,-2.5,1010.3,76,44.1,1.3,4.6,89.8,36.24
281,영천,2024-12,17.7,-7.3,1010.6,54,.6,2.4,3.1,178.9,59.1
281,영천,2025-01,11.7,-11.8,1011.6,58,5.5,2,3.2,177.5,57
281,영천,2025-02,18.1,-10.3,1011.2,49,10.7,2.7,2.3,211,69.2
281,영천,2025-03,27.1,-3.1,1006.7,58,23,2.1,5,201.7,54.29
283,경주시,2023-04,29.8,.1,1010.6,62,31,2.9,4.3,222.1,56.54
283,경주시,2023-05,33.7,4.2,1009.4,68,141.8,2.6,5.8,211.7,48.58
283,경주시,2023-06,35,11.3,1003.1,72,118.8,2.2,6.3,218.4,50
283,경주시,2023-07,36.8,18.3,1003.7,81,187.7,2,6.5,146.7,35.27
283,경주시,2023-08,37.8,20.9,1001.8,81,255,2.2,6,182.2,43.53
283,경주시,2023-09,32.7,13.7,1008.9,83,113.1,1.9,6.5,134.7,36.13
283,경주시,2023-10,26,2.7,1014,71,3.9,2,3.8,225.3,64.33
283,경주시,2023-11,29.4,-3.7,1016,57,28.8,2.8,2.8,210.4,68.05
283,경주시,2023-12,20.9,-9.4,1019.2,61,176.4,2.7,3.7,187.3,61.71
283,경주시,2024-01,16.3,-9.7,1019.3,55,31.8,2.8,3,198.4,63.71
283,경주시,2024-02,21.5,-4.6,1019.7,70,71.5,2.6,6.2,93,29.42
283,경주시,2024-03,24.4,-5.8,1013.4,57,73.7,3.1,4.3,203.1,54.63
283,경주시,2024-04,30.6,1.8,1009.8,66,65.4,2.4,5.5,180.5,45.85
283,경주시,2024-05,32.9,4.6,1008.7,59,46.5,2.7,4.2,260.1,61.61
283,경주시,2024-06,37.7,10.6,1003.5,64,73.8,2.1,5.8,215.1,49.23
283,경주시,2024-07,37.5,20.4,1003.1,76,223.9,2.5,6.3,189.2,42.64
283,경주시,2024-08,38.9,21.2,1003.3,76,113.9,2,4.5,235.9,56.45
283,경주시,2024-09,36.2,15,1009.2,82,228.3,1.8,6.1,142.3,39.53
283,경주시,2024-10,29.5,7.5,1015.4,79,100.8,2,6.3,126.5,36.19
283,경주시,2024-11,23.7,-.5,1017,72,55.8,2.2,4.5,152.3,49.3
283,경주시,2024-12,19,-4.8,1017.2,47,.4,3.2,2.7,221.8,73.15
283,경주시,2025-01,13,-11.3,1018.3,51,5.1,2.9,2.6,206.9,66.34
283,경주시,2025-02,18.7,-9.5,1017.8,41,12.3,3.5,2.2,225.2,73.79
283,경주시,2025-03,27.8,-3.3,1013.5,58,55.7,3.2,5.1,200.7,54.02
284,거창,2023-04,28.5,-1.8,988,64,47.9,1.7,4.6,210.4,53.55
284,거창,2023-05,32.4,2.4,986.7,73,211.3,1.2,6,201.1,46.18
284,거창,2023-06,33.1,12.6,981.3,75,180.2,1.3,6.3,221.3,52.47
284,거창,2023-07,34,17.8,982.6,88,482.1,1,7.3,153.3,34.56
284,거창,2023-08,34.9,18,979.9,84,334.8,1.2,6.4,201.5,48.17
284,거창,2023-09,30.4,12,986.7,85,125.6,.9,6.3,161.1,43.2
284,거창,2023-10,24.4,.7,991.9,76,9.5,1.1,4.2,224.9,64.2
284,거창,2023-11,26.9,-6.7,993.6,67,44.2,1.5,3.7,208.7,67.41
284,거창,2023-12,18.9,-11.9,995.9,72,121.5,1.2,4.6,171.5,56.36
284,거창,2024-01,15.5,-11.5,995.9,68,29.8,1.2,3.4,203.1,65.18
284,거창,2024-02,18.1,-7.4,995.9,79,117.8,.9,6,119.2,37.7
284,거창,2024-03,23.2,-9.9,990.4,62,79.4,1.6,4.6,209.3,56.29
284,거창,2024-04,29.7,.7,986.8,72,98.4,1.1,5.8,182.4,46.34
284,거창,2024-05,31.5,4.7,986.6,68,92.3,1.5,4.2,285.8,65.52
284,거창,2024-06,34.7,9.3,982,72,146.2,1.2,5.8,236.6,54.19
284,거창,2024-07,34.1,18.8,981.9,85,321.8,1.3,6.5,159.1,35.88
284,거창,2024-08,35.6,18.7,981.9,81,49.2,1.1,4.6,242.5,58.07
284,거창,2024-09,34.2,11.4,987.2,84,143.7,.9,5.8,166.9,44.87
284,거창,2024-10,25.5,2.9,993,85,94.4,.9,6.1,138.3,39.56
284,거창,2024-11,23.3,-5.4,994.3,77,52.6,1.1,4.8,161.8,52.35
284,거창,2024-12,16.8,-10,994.4,61,.4,1.7,4.5,204.7,67.34
284,거창,2025-01,12.4,-15.4,995.2,66,6.1,1.3,4,203.1,65.08
284,거창,2025-02,16.2,-14.1,995,56,18.6,1.8,3.2,229.2,75
284,거창,2025-03,26.4,-6,990.7,59,33.3,1.7,4.7,213.1,57.36
285,합천,2023-04,28.8,-.4,1011.6,60,44.6,1.2,4.5,198.4,50.55
285,합천,2023-05,32.2,4.4,1010,70,221.4,1,5.9,175.4,40.3
285,합천,2023-06,33.5,13.4,1003.9,72,196.3,.9,6.2,182.4,41.82
285,합천,2023-07,35.2,19,1005,84,422.9,.8,7.1,116.4,26.25
285,합천,2023-08,36.5,20.6,1002.2,80,503,.8,6.1,191.2,45.71
285,합천,2023-09,31.7,15.1,1009.6,80,160.3,.6,6.2,148.9,39.93
285,합천,2023-10,25.9,3.7,1015.3,72,6.3,.5,4,217.8,62.16
285,합천,2023-11,28.1,-5.2,1017.7,65,46.5,.8,3.4,186.4,60.13
285,합천,2023-12,19,-10.7,1020.7,67,90.9,.6,4,160.1,52.58
285,합천,2024-01,15.3,-9.9,1020.8,63,19.2,.6,3.1,176.6,58.53
285,합천,2024-02,21.4,-4.4,1020.6,73,98.2,.8,6.1,113.7,35.95
285,합천,2024-03,24.6,-7.3,1014.7,57,86.2,1,4.5,200.7,53.98
285,합천,2024-04,29.9,3,1010.5,67,110.8,.6,5.8,168.6,42.86
285,합천,2024-05,32.7,6.5,1009.8,61,102.5,1,4.2,266.5,63.15
285,합천,2024-06,36.5,12.4,1004.7,65,153.8,.8,5.9,215.7,49.44
285,합천,2024-07,36.8,21.2,1004.3,78,262.3,1,6.5,145.8,33.99
285,합천,2024-08,38.2,20.3,1004.1,72,44.8,.9,4.4,234.4,56.17
285,합천,2024-09,35.8,13.3,1009.9,79,216.4,.8,5.7,166.4,46.3
285,합천,2024-10,28.6,6.3,1016.5,84,116.1,.8,6,133.8,39.55
285,합천,2024-11,23.3,-2.1,1018.5,79,56.9,.7,4.3,152.4,49.29
285,합천,2024-12,18.5,-7.6,1019.3,64,0,.9,3.5,188,61.74
285,합천,2025-01,13,-12.7,1020.3,65,4.3,.9,3.2,196,62.76
285,합천,2025-02,18.3,-10.6,1020,55,17.2,1.2,2.6,187.4,71.31
